EDA_1646836594.000000,TEMP_1646836594.000000,BVP_1646836594.00,HR_1646836604.000000
0.161448,33.61,-19.37,89.48
0.160166,33.61,-10.39,89.42
0.161448,33.61,-1.48,89.35
0.162729,33.61,6.9,89.28
0.161448,33.61,14.39,89.18
0.161448,33.61,20.63,89.07
0.161448,33.59,25.34,88.95
0.161448,33.59,28.44,88.83
0.161448,33.59,30.06,88.72
0.160166,33.59,30.48,88.62
0.161448,33.61,30.05,88.53
0.161448,33.61,29.12,88.45
0.161448,33.61,27.87,88.37
0.160166,33.61,26.4,88.3
0.161448,33.61,24.73,88.23
0.162729,33.61,22.83,88.13
0.162729,33.61,20.67,88.05
0.165292,33.61,18.28,87.95
0.166573,33.63,15.76,87.83
0.170417,33.63,13.21,87.72
0.171698,33.63,10.76,87.62
0.17298,33.63,8.5,87.52
0.17298,33.63,6.43,87.47
0.174261,33.63,4.46,87.43
0.171698,33.63,2.41,87.38
0.174261,33.63,0.18,87.37
0.17298,33.61,-2.34,87.33
0.17298,33.61,-5.1,87.3
0.174261,33.61,-7.97,87.28
0.174261,33.61,-10.85,87.22
0.175542,33.59,-13.68,87.15
0.175542,33.59,-16.53,87.08
0.175542,33.59,-19.61,87.02
0.175542,33.59,-23.16,86.97
0.175542,33.61,-27.35,86.97
0.175542,33.61,-32.17,86.95
0.175542,33.61,-37.34,86.95
0.176824,33.61,-42.34,86.9
0.176824,33.61,-46.45,86.85
0.175542,33.61,-48.95,86.75
0.176824,33.61,-49.24,86.65
0.176824,33.61,-47.0,86.5
0.176824,33.59,-42.29,86.35
0.178105,33.59,-35.39,86.22
0.176824,33.59,-26.8,86.1
0.178105,33.59,-17.1,86.0
0.176824,33.61,-6.93,85.92
0.179386,33.61,3.11,85.82
0.178105,33.61,12.47,85.7
0.176824,33.61,20.65,85.57
0.178105,33.61,27.31,85.5
0.178105,33.61,32.3,85.4
0.179386,33.61,35.63,85.3
0.178105,33.61,37.48,85.2
0.180668,33.63,38.07,85.1
0.178105,33.63,37.7,85.02
0.179386,33.63,36.64,84.95
0.180668,33.63,35.16,84.88
0.180668,33.61,33.51,84.83
0.179386,33.61,31.9,84.8
0.179386,33.61,30.44,84.78
0.179386,33.61,29.09,84.78
0.179386,33.63,27.76,84.78
0.179386,33.63,26.28,84.77
0.178105,33.63,24.55,84.77
0.179386,33.63,22.55,84.78
0.178105,33.63,20.32,84.8
0.178105,33.63,17.87,84.82
0.178105,33.63,15.2,84.85
0.179386,33.63,12.21,84.88
0.180668,33.61,8.85,84.93
0.181949,33.61,5.15,85.02
0.180668,33.61,1.26,85.1
0.181949,33.61,-2.61,85.18
0.181949,33.63,-6.27,85.27
0.181949,33.63,-9.65,85.35
0.181949,33.63,-12.83,85.4
0.180668,33.63,-16.11,85.43
0.181949,33.63,-19.78,85.47
0.179386,33.63,-24.19,85.42
0.181949,33.63,-29.49,85.43
0.181949,33.63,-35.59,85.47
0.181949,33.65,-42.04,85.48
0.18323,33.65,-48.12,85.48
0.18323,33.65,-52.91,85.5
0.181949,33.65,-55.55,85.52
0.18323,33.65,-55.42,85.53
0.181949,33.65,-52.34,85.55
0.181949,33.65,-46.6,85.57
0.181949,33.65,-38.83,85.6
0.180668,33.61,-29.82,85.62
0.181949,33.61,-20.36,85.63
0.181949,33.61,-11.04,85.63
0.181949,33.61,-2.29,85.62
0.18323,33.63,5.64,85.6
0.181949,33.63,12.52,85.58
0.18323,33.63,18.25,85.57
0.18323,33.63,22.72,85.55
0.18323,33.65,26.02,85.53
0.18323,33.65,28.26,85.53
0.181949,33.65,29.71,85.53
0.18323,33.65,30.61,85.55
0.18323,33.63,31.17,85.57
0.18323,33.63,31.47,85.58
0.184512,33.63,31.52,85.6
0.18323,33.63,31.22,85.62
0.18323,33.63,30.55,85.63
0.18323,33.63,29.59,85.63
0.18323,33.63,28.58,85.65
0.18323,33.63,27.77,85.67
0.18323,33.66,27.34,85.68
0.184512,33.66,27.24,85.68
0.181949,33.66,27.11,85.68
0.18323,33.66,26.49,85.7
0.184512,33.65,24.96,85.72
0.18323,33.65,22.4,85.72
0.184512,33.65,18.97,85.73
0.185793,33.65,15.04,85.75
0.185793,33.65,10.95,85.77
0.18323,33.65,6.86,85.8
0.185793,33.65,2.72,85.8
0.185793,33.65,-1.62,85.8
0.184512,33.65,-6.31,85.8
0.184512,33.65,-11.46,85.82
0.185793,33.65,-17.13,85.83
0.184512,33.65,-23.35,85.87
0.184512,33.65,-30.07,85.9
0.185793,33.65,-37.07,85.92
0.184512,33.65,-43.85,85.92
0.185793,33.65,-49.62,85.92
0.184512,33.65,-53.46,85.9
0.187074,33.65,-54.59,85.85
0.185793,33.65,-52.66,85.82
0.185793,33.65,-47.82,85.78
0.185793,33.65,-40.68,85.75
0.185793,33.65,-32.06,85.7
0.185793,33.65,-22.69,85.62
0.185793,33.65,-13.16,85.7
0.185793,33.65,-3.85,85.82
0.185793,33.65,4.92,86.05
0.185793,33.65,12.82,86.22
0.184512,33.65,19.44,86.38
0.185793,33.66,24.47,86.53
0.184512,33.66,27.82,86.65
0.184512,33.66,29.67,86.75
0.184512,33.66,30.47,86.8
0.184512,33.66,30.71,86.88
0.184512,33.66,30.78,86.95
0.185793,33.66,30.85,86.98
0.185793,33.66,30.92,87.02
0.181949,33.66,30.9,87.07
0.184512,33.66,30.77,87.13
0.18323,33.66,30.59,87.22
0.181949,33.66,30.42,87.3
0.180668,33.66,30.3,87.38
0.180668,33.66,30.19,87.45
0.176824,33.66,29.96,87.52
0.176824,33.66,29.47,87.58
0.178105,33.66,28.59,87.63
0.178105,33.66,27.18,87.67
0.178105,33.66,25.12,87.68
0.176824,33.66,22.29,87.67
0.176824,33.65,18.65,87.63
0.176824,33.65,14.34,87.6
0.176824,33.65,9.68,87.58
0.175542,33.65,5.04,87.53
0.174261,33.66,0.78,87.52
0.171698,33.66,-2.94,87.5
0.174261,33.66,-6.16,87.48
0.17298,33.66,-9.14,87.48
0.174261,33.65,-12.12,87.48
0.174261,33.65,-15.34,87.5
0.174261,33.65,-18.91,87.52
0.17298,33.65,-22.88,87.53
0.174261,33.66,-27.26,87.55
0.174261,33.66,-31.93,87.55
0.174261,33.66,-36.62,87.53
0.174261,33.66,-40.79,87.52
0.17298,33.66,-43.7,87.5
0.174261,33.66,-44.61,87.47
0.174261,33.66,-43.01,87.45
0.174261,33.66,-38.79,87.42
0.174261,33.65,-32.31,87.4
0.174261,33.65,-24.28,87.35
0.174261,33.65,-15.5,87.32
0.175542,33.65,-6.66,87.27
0.175542,33.68,1.74,87.22
0.175542,33.68,9.37,87.2
0.175542,33.68,16.03,87.18
0.174261,33.68,21.5,87.17
0.175542,33.68,25.63,87.15
0.174261,33.68,28.42,87.13
0.174261,33.68,30.0,87.08
0.175542,33.68,30.65,87.05
0.174261,33.71,30.68,87.0
0.174261,33.71,30.36,86.98
0.176824,33.71,29.88,87.02
0.174261,33.71,29.32,86.9
0.174261,33.71,28.72,86.77
0.175542,33.71,28.06,86.6
0.174261,33.71,27.32,86.42
0.174261,33.71,26.49,86.22
0.174261,33.68,25.5,86.03
0.174261,33.68,24.35,85.88
0.175542,33.68,23.01,85.72
0.175542,33.68,21.51,85.6
0.175542,33.68,19.79,85.43
0.176824,33.68,17.8,85.28
0.175542,33.68,15.43,85.17
0.175542,33.68,12.58,85.05
0.176824,33.68,9.22,84.93
0.178105,33.68,5.47,84.82
0.176824,33.68,1.49,84.7
0.175542,33.68,-2.53,84.6
0.175542,33.71,-6.4,84.53
0.175542,33.71,-10.03,84.48
0.175542,33.71,-13.42,84.43
0.174261,33.71,-16.66,84.38
0.174261,33.68,-19.88,84.33
0.176824,33.68,-23.27,84.28
0.175542,33.68,-27.0,84.27
0.176824,33.68,-31.07,84.27
0.175542,33.71,-35.26,84.28
0.175542,33.71,-39.07,84.3
0.175542,33.71,-41.81,84.3
0.175542,33.71,-42.76,84.35
0.175542,33.73,-41.41,84.38
0.174261,33.73,-37.67,84.43
0.175542,33.73,-31.8,84.48
0.175542,33.73,-24.39,84.5
0.175542,33.71,-16.11,84.5
0.179386,33.71,-7.57,84.5
0.174261,33.71,0.74,84.5
0.175542,33.71,8.44,84.48
0.176824,33.71,15.14,84.42
0.175542,33.71,20.46,84.37
0.175542,33.71,24.14,84.32
0.174261,33.71,26.07,84.28
0.175542,33.73,26.41,84.27
0.176824,33.73,25.43,84.27
0.175542,33.73,23.57,84.28
0.175542,33.73,21.2,84.33
0.175542,33.75,18.53,84.37
0.175542,33.75,15.67,84.43
0.174261,33.75,12.67,84.48
0.174261,33.75,9.56,84.52
0.175542,33.71,6.41,84.55
0.176824,33.71,3.41,84.55
0.176824,33.71,0.76,84.55
0.176824,33.71,-1.38,84.52
0.175542,33.71,-2.95,84.48
0.176824,33.71,-4.0,84.47
0.175542,33.71,-4.69,84.48
0.175542,33.71,-5.26,84.48
0.175542,33.71,-5.89,84.5
0.175542,33.71,-6.7,84.52
0.175542,33.71,-7.71,84.53
0.175542,33.71,-8.88,84.53
0.175542,33.73,-10.12,84.53
0.175542,33.73,-11.37,84.53
0.175542,33.73,-12.64,84.55
0.175542,33.73,-13.96,84.55
0.176824,33.77,-15.42,84.57
0.175542,33.77,-17.15,84.57
0.176824,33.77,-19.29,84.58
0.176824,33.77,-21.98,84.62
0.176824,33.73,-25.32,84.67
0.176824,33.73,-29.33,84.73
0.175542,33.73,-33.73,84.8
0.175542,33.73,-38.01,84.87
0.175542,33.73,-41.34,84.93
0.176824,33.73,-42.86,85.0
0.175542,33.73,-41.88,85.07
0.175542,33.73,-38.16,85.12
0.176824,33.75,-32.02,85.13
0.175542,33.75,-24.23,85.15
0.175542,33.75,-15.73,85.17
0.175542,33.75,-7.32,85.18
0.176824,33.73,0.47,85.2
0.176824,33.73,7.44,85.23
0.176824,33.73,13.57,85.25
0.176824,33.73,18.85,85.28
0.178105,33.75,23.11,85.3
0.178105,33.75,26.15,85.33
0.178105,33.75,27.81,85.35
0.178105,33.75,28.11,85.35
0.178105,33.75,27.36,85.33
0.178105,33.75,25.96,85.32
0.178105,33.75,24.29,85.3
0.178105,33.75,22.57,85.3
0.176824,33.75,20.85,85.32
0.176824,33.75,19.09,85.33
0.176824,33.75,17.28,85.35
0.176824,33.75,15.5,85.37
0.176824,33.77,13.89,85.43
0.178105,33.77,12.53,85.48
0.176824,33.77,11.41,85.53
0.178105,33.77,10.39,85.57
0.178105,33.77,9.31,85.6
0.176824,33.77,8.02,85.62
0.178105,33.77,6.44,85.62
0.176824,33.77,4.57,85.62
0.178105,33.75,2.43,85.62
0.178105,33.75,0.06,85.63
0.178105,33.75,-2.47,85.65
0.178105,33.75,-5.11,85.68
0.178105,33.77,-7.82,85.7
0.178105,33.77,-10.67,85.73
0.178105,33.77,-13.89,85.77
0.176824,33.77,-17.75,85.82
0.176824,33.79,-22.52,85.87
0.176824,33.79,-28.26,85.9
0.176824,33.79,-34.72,85.92
0.178105,33.79,-41.3,85.97
0.178105,33.79,-47.21,86.02
0.179386,33.79,-51.59,86.07
0.178105,33.79,-53.75,86.15
0.179386,33.79,-53.37,86.23
0.179386,33.79,-50.39,86.32
0.178105,33.79,-45.13,86.4
0.179386,33.79,-38.08,86.48
0.178105,33.79,-29.85,86.58
0.178105,33.79,-21.03,86.67
0.178105,33.79,-12.2,86.75
0.178105,33.79,-3.8,86.83
0.178105,33.79,3.8,86.9
0.178105,33.81,10.42,86.98
0.178105,33.81,15.94,87.05
0.176824,33.81,20.36,87.12
0.178105,33.81,23.7,87.18
0.178105,33.79,25.97,87.25
0.179386,33.79,27.25,87.32
0.178105,33.79,27.66,87.37
0.178105,33.79,27.41,87.42
0.178105,33.79,26.74,87.45
0.176824,33.79,25.92,87.48
0.176824,33.79,25.09,87.55
0.179386,33.79,24.29,87.63
0.179386,33.79,23.51,87.72
0.180668,33.79,22.73,87.78
0.179386,33.79,21.92,87.85
0.178105,33.79,21.06,87.9
0.178105,33.81,20.09,87.97
0.178105,33.81,18.92,88.02
0.178105,33.81,17.4,88.07
0.178105,33.81,15.42,88.12
0.179386,33.81,12.97,88.17
0.178105,33.81,10.16,88.23
0.179386,33.81,7.18,88.3
0.178105,33.81,4.28,88.38
0.179386,33.81,1.62,88.48
0.179386,33.81,-0.85,88.6
0.179386,33.81,-3.35,88.72
0.179386,33.81,-6.22,88.85
0.178105,33.83,-9.84,88.97
0.179386,33.83,-14.47,89.1
0.178105,33.83,-20.17,89.23
0.178105,33.83,-26.71,89.35
0.178105,33.81,-33.57,89.45
0.178105,33.81,-39.96,89.53
0.178105,33.81,-45.0,89.6
0.178105,33.81,-47.83,89.65
0.178105,33.83,-47.88,89.68
0.178105,33.83,-44.97,89.7
0.178105,33.83,-39.35,89.68
0.176824,33.83,-31.66,89.67
0.178105,33.79,-22.7,89.68
0.179386,33.79,-13.29,89.7
0.176824,33.79,-4.14,89.73
